image,field,group,item_index,sub_index,token,label,truth,aligned,normalized_path,cell_path,x1,y1,x2,y2,width,height
4461f793dbb45aea03a5.jpg,answer,answer_3,32,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q32_B.png,220,68,339,128,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,32,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q32_C.png,347,68,466,128,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,32,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q32_D.png,474,68,593,128,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,33,0,A,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q33_A.png,93,134,212,193,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,33,1,B,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q33_B.png,220,134,339,193,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,33,2,C,1,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q33_C.png,347,134,466,193,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,33,3,D,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q33_D.png,474,134,593,193,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,34,0,A,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q34_A.png,93,199,212,259,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,34,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q34_B.png,220,199,339,259,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,34,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q34_C.png,347,199,466,259,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,34,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q34_D.png,474,199,593,259,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,35,0,A,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q35_A.png,93,265,212,325,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,35,1,B,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q35_B.png,220,265,339,325,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,35,2,C,1,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q35_C.png,347,265,466,325,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,35,3,D,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q35_D.png,474,265,593,325,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,36,0,A,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q36_A.png,93,331,212,390,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,36,1,B,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q36_B.png,220,331,339,390,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,36,2,C,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q36_C.png,347,331,466,390,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,36,3,D,1,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q36_D.png,474,331,593,390,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,37,0,A,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q37_A.png,93,396,212,456,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,37,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q37_B.png,220,396,339,456,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,37,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q37_C.png,347,396,466,456,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,37,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q37_D.png,474,396,593,456,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,38,0,A,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q38_A.png,93,462,212,521,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,38,1,B,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q38_B.png,220,462,339,521,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,38,2,C,1,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q38_C.png,347,462,466,521,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,38,3,D,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q38_D.png,474,462,593,521,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,39,0,A,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q39_A.png,93,527,212,587,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,39,1,B,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q39_B.png,220,527,339,587,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,39,2,C,0,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q39_C.png,347,527,466,587,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,39,3,D,1,D,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q39_D.png,474,527,593,587,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,40,0,A,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q40_A.png,93,593,212,653,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,40,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q40_B.png,220,593,339,653,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,40,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q40_C.png,347,593,466,653,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,40,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q40_D.png,474,593,593,653,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,41,0,A,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q41_A.png,93,659,212,718,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,41,1,B,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q41_B.png,220,659,339,718,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,41,2,C,1,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q41_C.png,347,659,466,718,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,41,3,D,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q41_D.png,474,659,593,718,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,42,0,A,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q42_A.png,93,724,212,784,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,42,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q42_B.png,220,724,339,784,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,42,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q42_C.png,347,724,466,784,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,42,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q42_D.png,474,724,593,784,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,43,0,A,1,A,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q43_A.png,93,790,212,849,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,43,1,B,0,A,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q43_B.png,220,790,339,849,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,43,2,C,0,A,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q43_C.png,347,790,466,849,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,43,3,D,0,A,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q43_D.png,474,790,593,849,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,44,0,A,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q44_A.png,93,855,212,915,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,44,1,B,1,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q44_B.png,220,855,339,915,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,44,2,C,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q44_C.png,347,855,466,915,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,44,3,D,0,B,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q44_D.png,474,855,593,915,119,60
4461f793dbb45aea03a5.jpg,answer,answer_3,45,0,A,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q45_A.png,93,921,212,980,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,45,1,B,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q45_B.png,220,921,339,980,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,45,2,C,1,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_1\4461f793dbb45aea03a5\answer_3_q45_C.png,347,921,466,980,119,59
4461f793dbb45aea03a5.jpg,answer,answer_3,45,3,D,0,C,True,normalized\4461f793dbb45aea03a5\answer_3.png,cells\answer\label_0\4461f793dbb45aea03a5\answer_3_q45_D.png,474,921,593,980,119,59
4461f793dbb45aea03a5.jpg,mssv,mssv,1,0,0,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d0.png,0,0,47,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,1,1,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d1.png,0,36,47,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,2,2,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d2.png,0,72,47,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,3,3,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d3.png,0,108,47,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,4,4,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d4.png,0,144,47,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,5,5,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d5.png,0,180,47,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,6,6,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d6.png,0,216,47,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,7,7,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d7.png,0,252,47,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,8,8,1,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c01_d8.png,0,288,47,324,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,1,9,9,0,8,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c01_d9.png,0,324,47,361,47,37
4461f793dbb45aea03a5.jpg,mssv,mssv,2,0,0,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d0.png,47,0,94,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,1,1,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d1.png,47,36,94,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,2,2,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d2.png,47,72,94,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,3,3,1,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c02_d3.png,47,108,94,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,4,4,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d4.png,47,144,94,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,5,5,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d5.png,47,180,94,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,6,6,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d6.png,47,216,94,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,7,7,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d7.png,47,252,94,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,8,8,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d8.png,47,288,94,324,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,2,9,9,0,3,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c02_d9.png,47,324,94,361,47,37
4461f793dbb45aea03a5.jpg,mssv,mssv,3,0,0,1,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c03_d0.png,94,0,141,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,1,1,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d1.png,94,36,141,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,2,2,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d2.png,94,72,141,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,3,3,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d3.png,94,108,141,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,4,4,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d4.png,94,144,141,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,5,5,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d5.png,94,180,141,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,6,6,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d6.png,94,216,141,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,7,7,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d7.png,94,252,141,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,8,8,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d8.png,94,288,141,324,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,3,9,9,0,0,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c03_d9.png,94,324,141,361,47,37
4461f793dbb45aea03a5.jpg,mssv,mssv,4,0,0,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d0.png,141,0,189,36,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,1,1,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d1.png,141,36,189,72,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,2,2,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d2.png,141,72,189,108,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,3,3,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d3.png,141,108,189,144,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,4,4,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d4.png,141,144,189,180,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,5,5,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d5.png,141,180,189,216,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,6,6,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d6.png,141,216,189,252,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,7,7,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d7.png,141,252,189,288,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,8,8,0,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c04_d8.png,141,288,189,324,48,36
4461f793dbb45aea03a5.jpg,mssv,mssv,4,9,9,1,9,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c04_d9.png,141,324,189,361,48,37
4461f793dbb45aea03a5.jpg,mssv,mssv,5,0,0,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d0.png,189,0,236,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,1,1,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d1.png,189,36,236,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,2,2,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d2.png,189,72,236,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,3,3,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d3.png,189,108,236,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,4,4,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d4.png,189,144,236,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,5,5,1,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c05_d5.png,189,180,236,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,6,6,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d6.png,189,216,236,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,7,7,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d7.png,189,252,236,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,8,8,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d8.png,189,288,236,324,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,5,9,9,0,5,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c05_d9.png,189,324,236,361,47,37
4461f793dbb45aea03a5.jpg,mssv,mssv,6,0,0,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d0.png,236,0,283,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,1,1,1,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c06_d1.png,236,36,283,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,2,2,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d2.png,236,72,283,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,3,3,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d3.png,236,108,283,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,4,4,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d4.png,236,144,283,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,5,5,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d5.png,236,180,283,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,6,6,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d6.png,236,216,283,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,7,7,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d7.png,236,252,283,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,8,8,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d8.png,236,288,283,324,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,6,9,9,0,1,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c06_d9.png,236,324,283,361,47,37
4461f793dbb45aea03a5.jpg,mssv,mssv,7,0,0,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d0.png,283,0,330,36,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,1,1,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d1.png,283,36,330,72,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,2,2,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d2.png,283,72,330,108,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,3,3,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d3.png,283,108,330,144,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,4,4,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d4.png,283,144,330,180,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,5,5,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d5.png,283,180,330,216,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,6,6,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d6.png,283,216,330,252,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,7,7,1,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_1\4461f793dbb45aea03a5\mssv_c07_d7.png,283,252,330,288,47,36
4461f793dbb45aea03a5.jpg,mssv,mssv,7,8,8,0,7,True,normalized\4461f793dbb45aea03a5\mssv.png,cells\mssv\label_0\4461f793dbb45aea03a5\mssv_c07_d8.png,283,288,330,324,47,36
