image,field,group,item_index,sub_index,token,label,truth,split,dataset_path,cell_path,normalized_path
d9fe27170b308a6ed321.jpg,answer,answer_1,5,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-5__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q05_A.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,6,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-6__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q06_D.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,7,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-7__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q07_D.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,8,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-8__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q08_B.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,9,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-9__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q09_A.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,10,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-10__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q10_B.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,11,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-11__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q11_C.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,12,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-12__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q12_B.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,13,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-13__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q13_D.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,14,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-14__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q14_A.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_1,15,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_1__i-15__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_1_q15_B.png,normalized\d9fe27170b308a6ed321\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_2,16,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-16__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q16_B.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,17,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-17__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q17_C.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,18,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-18__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q18_B.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,19,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-19__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q19_D.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,20,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-20__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q20_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,21,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-21__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q21_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,22,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-22__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q22_C.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,23,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-23__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q23_D.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,24,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-24__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q24_C.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,25,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-25__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q25_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,26,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-26__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q26_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,27,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-27__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q27_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,28,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-28__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q28_B.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,29,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-29__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q29_A.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_2,30,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_2__i-30__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_2_q30_D.png,normalized\d9fe27170b308a6ed321\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_3,31,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-31__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q31_B.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,32,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-32__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q32_B.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,33,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-33__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q33_B.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,34,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-34__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q34_D.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,35,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-35__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q35_C.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,36,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-36__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q36_C.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,37,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-37__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q37_A.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,38,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-38__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q38_D.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,39,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-39__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q39_D.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,40,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-40__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q40_A.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,41,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-41__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q41_C.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,42,1,B,1,B,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-42__s-1__B.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q42_B.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,43,0,A,1,A,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-43__s-0__A.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q43_A.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,44,2,C,1,C,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-44__s-2__C.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q44_C.png,normalized\d9fe27170b308a6ed321\answer_3.png
d9fe27170b308a6ed321.jpg,answer,answer_3,45,3,D,1,D,train,answer_binary\train\filled\d9fe27170b308a6ed321__answer__g-answer_3__i-45__s-3__D.png,cells\answer\label_1\d9fe27170b308a6ed321\answer_3_q45_D.png,normalized\d9fe27170b308a6ed321\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_1,1,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-1__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q01_A.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,2,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-2__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q02_B.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,3,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-3__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q03_C.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,4,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-4__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q04_C.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,5,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-5__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q05_A.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,6,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-6__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q06_D.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,7,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-7__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q07_D.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,8,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-8__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q08_B.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,9,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-9__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q09_A.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,10,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-10__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q10_B.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,11,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-11__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q11_C.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,12,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-12__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q12_B.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,13,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-13__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q13_D.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,14,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-14__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q14_A.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_1,15,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_1__i-15__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_1_q15_B.png,normalized\e42559f375d4f48aadc5\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_2,16,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-16__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q16_B.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,17,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-17__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q17_C.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,18,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-18__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q18_B.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,19,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-19__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q19_D.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,20,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-20__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q20_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,21,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-21__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q21_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,22,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-22__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q22_C.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,23,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-23__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q23_D.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,24,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-24__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q24_C.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,25,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-25__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q25_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,26,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-26__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q26_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,27,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-27__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q27_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,28,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-28__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q28_B.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,29,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-29__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q29_A.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,30,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_2__i-30__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_2_q30_D.png,normalized\e42559f375d4f48aadc5\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_3,31,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-31__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q31_B.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,32,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-32__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q32_B.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,33,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-33__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q33_B.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,34,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-34__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q34_D.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,35,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-35__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q35_C.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,36,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-36__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q36_C.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,37,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-37__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q37_A.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,38,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-38__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q38_D.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,39,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-39__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q39_D.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,40,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-40__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q40_A.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,41,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-41__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q41_C.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,42,1,B,1,B,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-42__s-1__B.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q42_B.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,43,0,A,1,A,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-43__s-0__A.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q43_A.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,44,2,C,1,C,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-44__s-2__C.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q44_C.png,normalized\e42559f375d4f48aadc5\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,45,3,D,1,D,train,answer_binary\train\filled\e42559f375d4f48aadc5__answer__g-answer_3__i-45__s-3__D.png,cells\answer\label_1\e42559f375d4f48aadc5\answer_3_q45_D.png,normalized\e42559f375d4f48aadc5\answer_3.png
